Gene_ID,B16_antiXBH25_08,B16_antiXBH25_17,B16_antiXBH25_19,B16_ctrl_10,B16_ctrl_11,B16_ctrl_22,CT26_antiXBH25_03,CT26_antiXBH25_21,CT26_antiXBH25_46,CT26_ctrl_04,CT26_ctrl_12,CT26_ctrl_27,CT26_ctrl_34,CT26_ctrl_39,CT26_ctrl_41,LLC_antiXBH25_35,LLC_antiXBH25_43,LLC_antiXBH25_54,LLC_ctrl_29,LLC_ctrl_39,LLC_ctrl_42,EMT6_antiXBH25_4,EMT6_antiXBH25_5,EMT6_antiXBH25_6,EMT6_isotype-ctrl_1,EMT6_isotype-ctrl_3,EMT6_isotype-ctrl_7
Gm25000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magea9-ps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pnpla8,28.21,15.8,13.76,15.98,19.38,20.18,30.68,27.86,28.73,28.58,27.68,29.68,32.05,27.66,28.26,34.83,32.06,38.36,40.15,38.48,36.95,20.57,13.85,20.94,19.06,18.83,25.53
Col9a2,0.16,0.18,0.55,0.94,1.06,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.17,0.03,0.04,0.0,0.04,0.27,0.24,0.23
Fam20b,30.52,28.42,26.19,19.87,16.05,25.05,23.22,23.33,24.56,20.14,19.7,20.27,13.98,22.2,20.32,29.33,28.01,31.78,35.49,27.03,28.23,13.04,16.62,14.31,18.76,18.47,15.71
Slc36a3os,0.34,0.26,0.0,0.23,0.87,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,1.02,0.0,0.89,1.99,1.7,0.0,0.44,0.92
Kif18a,8.35,2.52,1.92,1.49,1.33,3.36,19.47,19.26,18.44,18.82,18.12,22.24,23.31,22.81,15.69,8.36,6.15,7.46,5.94,6.12,6.57,6.74,8.52,9.28,7.58,8.5,6.87
Cyp1b1,4.8,0.71,0.65,0.47,0.7,1.67,1.02,2.09,3.13,1.32,0.97,0.42,1.73,0.78,1.54,0.25,0.38,0.24,0.13,0.54,0.63,8.53,5.24,3.25,3.28,3.79,14.05
Lrpprc,28.71,22.13,17.0,8.92,11.72,17.28,16.25,16.38,24.16,16.39,16.19,19.16,15.42,13.65,18.87,31.28,27.41,25.13,24.48,31.99,32.43,21.23,24.04,20.23,19.95,24.95,16.27
Acin1,92.67,57.21,55.13,44.3,40.62,74.37,115.14,113.71,140.65,106.21,114.53,117.4,109.77,117.48,122.8,165.26,154.96,161.55,180.51,150.99,166.82,157.09,163.38,153.0,154.5,154.82,103.93
Ifi214,0.06,0.1,0.06,0.0,0.0,0.0,1.52,1.83,0.92,0.84,0.55,0.79,0.94,1.51,1.72,0.85,0.28,0.53,0.17,0.22,0.33,3.01,1.26,1.27,0.79,2.26,3.62
Mc3r,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighv1-55,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.0,0.0,0.0,0.0,0.0,0.0
Gm24346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zmym2,16.65,11.48,7.44,9.13,8.07,12.22,23.43,21.4,28.91,21.44,17.9,24.26,18.38,18.39,16.75,17.27,18.88,19.81,22.21,16.31,20.25,22.43,25.62,27.54,34.63,30.51,19.39
Gm23365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polr2j,58.96,50.1,47.83,34.85,75.79,54.32,82.79,94.81,105.14,91.74,97.57,76.94,65.06,80.96,103.94,37.9,35.69,44.44,46.33,68.23,44.6,98.49,104.35,97.17,94.93,107.98,95.75
Olfr1081-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ccdc170,0.0,0.0,0.06,0.09,0.03,0.0,2.15,2.32,2.55,1.13,0.72,1.35,1.05,1.37,1.17,0.0,0.06,0.14,0.08,0.05,0.42,1.62,1.63,0.96,1.27,0.78,0.46
Cacnb3,3.94,5.82,4.98,1.59,3.38,2.02,14.39,20.38,24.36,27.89,15.97,17.72,12.28,17.48,24.69,3.25,4.75,6.63,6.64,6.19,4.77,31.06,28.31,32.14,35.95,34.51,25.29
Oc90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0
Alx1,24.59,13.85,12.18,12.55,21.5,15.45,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thra,13.59,12.01,10.12,17.83,26.17,16.99,18.31,21.94,29.58,12.39,15.71,17.04,12.44,15.29,19.85,29.59,30.04,37.55,40.23,33.0,33.58,36.82,30.26,31.16,21.82,27.55,31.12
Mir7233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr880-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nfe2l3,0.93,0.33,0.4,0.51,0.88,1.45,0.11,0.08,0.13,0.08,0.08,0.04,0.14,0.03,0.0,0.11,0.17,0.35,0.25,0.12,0.13,0.16,0.14,0.2,5.14,7.79,1.15
Gm23798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gda,7.04,3.41,3.71,1.68,0.95,2.62,11.85,6.17,11.91,9.62,6.53,4.33,9.51,7.24,7.85,19.0,11.94,10.01,13.74,12.91,16.65,24.66,22.58,17.53,13.75,15.28,48.8
Tcf20,17.31,10.56,7.18,7.02,4.32,9.31,17.85,20.27,23.4,16.12,15.95,20.95,15.62,20.12,17.52,24.83,25.75,21.88,18.31,17.86,19.35,18.57,19.12,18.09,19.89,18.79,13.45
Gpx1,748.7,713.73,783.27,387.21,503.48,461.12,437.36,482.72,556.43,518.09,554.18,453.68,432.88,500.02,581.63,612.16,573.92,616.36,677.83,697.46,715.51,781.72,850.44,851.02,638.89,755.14,1144.5
Bmpr1b,0.15,0.12,0.08,0.01,0.0,0.07,0.07,0.18,0.17,0.07,0.04,0.3,0.1,0.03,0.06,0.0,0.0,0.0,0.05,0.0,0.05,0.14,0.0,0.15,0.08,0.23,0.39
Vmn2r-ps94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pcbp4,152.63,127.72,130.01,100.96,116.46,116.02,57.85,76.81,84.81,82.84,99.0,82.47,76.41,83.82,87.8,152.64,166.32,145.04,192.2,216.87,204.43,54.1,53.91,53.22,63.81,62.06,42.6
Mecr,29.38,22.66,25.78,19.74,28.28,22.57,19.01,21.52,29.71,28.75,27.31,20.99,18.11,27.12,28.46,26.87,27.84,26.41,34.15,40.63,41.64,23.92,21.26,22.65,33.33,35.61,27.18
Gm26615,0.03,0.0,0.02,0.06,0.03,0.12,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.03,0.08,0.03,0.09,0.0,0.0,0.0,0.04,0.04,0.0
Eif4e3,20.34,15.99,12.27,9.76,10.38,13.03,4.02,5.54,4.32,3.22,3.18,1.39,3.5,2.84,4.23,26.97,31.21,26.12,24.6,22.02,27.45,31.23,35.21,29.64,21.16,17.24,26.12
Trbv12-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spatc1l,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.17,0.0,0.17,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.08,0.0,0.0,0.0,0.0,0.0,0.0
A830052D11Rik,0.3,0.08,0.0,0.2,0.55,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.34,1.02,0.09,0.71,1.01,0.27,0.61,0.26,0.44,0.27,0.28
Lce1m,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0
Mir6541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ripply2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0
Tssk5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,0.0,0.0
Sema6c,0.96,1.12,0.46,0.24,0.46,0.28,0.16,0.58,0.81,0.46,0.31,0.18,0.15,0.12,1.38,2.14,3.08,4.47,4.7,2.9,2.58,2.79,0.76,0.79,1.16,1.22,1.16
Gm10337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcdin3d,13.86,7.82,6.13,7.08,9.42,7.96,3.86,7.49,9.45,5.15,4.77,4.09,4.57,5.09,5.1,10.07,10.77,8.13,8.22,10.76,10.77,4.81,4.33,5.31,5.15,4.55,4.54
Prl2c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.24,0.0,0.45,0.0,0.21,0.0,0.51,0.87,0.24,0.0,0.0,0.0,0.0,10.6,9.45,10.27,8.35,9.98,29.6
Prl3c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4htm,0.16,0.21,0.04,0.0,0.49,0.06,0.05,0.17,0.0,0.18,0.0,0.06,0.1,0.19,0.0,0.93,0.67,0.84,1.57,1.15,1.65,0.75,0.34,0.0,0.16,0.07,0.75
Zkscan2,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.01,0.02,0.0,3.05,2.68,2.61,1.23,2.04,2.77,0.0,0.0,0.0,0.0,0.0,0.0
Ears2,5.28,4.52,5.18,2.74,2.74,3.38,3.17,3.94,3.45,3.46,4.16,3.78,2.56,3.78,4.9,4.42,4.06,3.07,3.92,4.28,4.42,4.62,5.18,4.83,6.16,4.2,5.67
Olfr1436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pbx4,3.6,3.96,2.72,6.86,10.82,4.29,0.0,0.0,0.0,0.14,0.41,0.0,0.0,0.27,0.0,0.62,1.43,1.18,1.84,1.65,1.82,0.0,0.0,0.6,0.28,0.69,0.22
Gm25551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cep68,11.46,7.94,6.41,7.07,4.68,8.36,6.94,6.85,9.55,7.73,7.01,6.89,6.01,7.65,7.02,15.47,13.81,14.24,17.63,15.78,16.74,7.71,5.71,6.1,7.98,8.12,7.93
Alms1,3.93,1.74,1.66,1.53,1.2,2.97,5.83,5.29,6.46,5.93,4.74,5.62,5.92,5.57,4.68,4.96,5.24,4.33,4.62,4.29,4.85,4.43,4.88,4.08,3.6,4.7,3.21
Zfp568,6.36,3.87,2.37,2.15,1.75,3.33,4.01,3.88,5.1,3.84,4.84,3.52,3.86,3.97,4.82,5.65,6.35,6.13,6.04,6.78,6.25,2.95,2.94,3.31,3.83,6.15,3.5
Maf,7.84,5.7,3.75,3.02,2.08,3.27,17.84,13.91,14.9,13.3,11.38,7.14,14.67,11.63,11.36,19.73,19.26,18.05,34.87,24.02,27.05,16.03,15.95,12.57,11.5,16.09,34.92
Ccdc149,1.2,0.66,0.95,2.05,2.57,1.64,0.16,0.2,0.19,0.13,0.0,0.3,0.18,0.14,0.13,0.79,0.59,0.82,1.45,0.97,1.47,0.27,0.63,0.47,0.21,0.47,0.75
Fam53b,71.53,146.43,104.25,28.29,15.12,34.1,4.47,4.37,5.34,3.6,5.11,3.69,3.37,4.21,4.66,4.0,4.23,4.81,6.86,3.78,4.46,6.55,5.45,3.7,5.86,5.02,6.34
Phf2os1,0.0,0.28,0.0,0.0,0.31,0.0,2.11,0.76,0.85,1.17,0.38,0.0,0.0,0.0,0.41,0.69,0.81,0.37,0.0,1.48,0.75,0.0,0.87,0.0,0.0,0.0,0.0
Fabp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.33,0.0
Cog6,21.87,13.32,12.89,9.76,13.11,16.96,8.69,7.3,10.23,7.69,6.43,8.69,8.78,6.94,8.72,14.21,15.52,16.66,20.44,16.85,17.18,11.29,11.36,8.65,11.65,14.02,11.96
Gm22515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glt6d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pde8a,3.05,2.86,2.64,1.85,1.94,1.95,3.05,3.84,4.76,3.39,2.6,2.18,2.91,3.31,3.82,4.25,3.13,4.36,3.82,3.7,3.7,4.8,5.56,4.23,5.39,5.13,10.88
Cnot2,38.79,20.59,20.8,18.13,17.97,22.83,47.65,46.58,54.19,43.17,38.94,55.47,47.98,42.97,50.92,59.05,51.89,54.35,58.54,56.83,55.79,40.65,49.55,45.64,58.64,63.93,42.24
Mir99a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aire,73.04,28.87,23.66,33.88,55.67,55.06,0.43,0.31,0.22,0.28,0.12,1.31,0.25,0.5,0.31,1.49,0.43,1.15,0.72,0.16,0.82,1.93,4.56,1.77,1.28,1.11,0.83
Gm24698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Itfg1,38.73,26.78,25.59,25.72,29.7,33.73,42.82,47.02,46.62,42.66,46.48,51.21,39.81,45.06,46.67,34.1,33.43,35.56,39.86,38.08,39.48,33.56,39.88,37.29,44.03,46.26,39.23
Lamb3,0.04,0.07,0.02,0.0,0.02,0.0,0.41,0.0,0.27,0.04,0.12,0.05,0.02,0.03,0.0,0.16,1.45,0.04,2.57,0.08,0.06,0.51,0.63,0.89,2.04,2.01,0.28
Traj6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gpatch11,5.26,3.14,2.9,3.3,6.15,4.73,6.46,5.58,6.32,5.19,6.21,6.04,6.03,5.26,5.91,6.02,5.9,7.04,7.13,6.09,7.71,6.82,8.14,8.02,5.58,7.06,5.58
Znhit1,112.01,132.64,135.42,90.68,140.76,116.61,152.36,155.97,158.81,164.08,133.93,137.09,118.4,144.25,199.99,59.95,63.43,64.92,92.21,91.99,76.59,102.78,112.65,98.19,88.12,91.25,112.49
Fcgr1,4.64,4.84,8.5,0.82,1.15,1.56,20.28,26.21,32.85,20.76,20.13,11.35,20.79,14.13,19.62,32.12,24.16,17.62,13.19,22.66,23.38,80.99,80.67,62.34,14.24,39.05,134.39
U2af2,158.3,121.21,129.56,71.25,71.85,128.89,128.73,148.14,144.27,118.43,142.39,138.98,119.89,127.3,133.92,130.09,142.82,133.43,137.11,144.04,140.89,127.53,138.41,121.26,125.05,138.17,110.34
Serpinb9c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.06,0.13,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.41,0.09,0.0,0.07,0.0
Mocs3,3.18,2.37,2.89,2.19,4.21,3.63,1.21,1.87,2.05,2.01,1.81,1.18,1.67,1.52,1.99,1.87,1.49,1.8,1.55,2.63,1.28,3.88,3.07,2.08,3.2,2.97,3.49
Prg2,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.31,0.0,0.0,0.2,0.0,0.0,0.0
Olfr1492-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nt5c3b,58.58,57.56,54.43,38.25,33.12,52.52,44.65,41.81,39.27,48.62,45.61,38.16,44.02,39.42,38.9,49.64,56.19,55.54,60.98,59.19,71.62,31.03,37.58,40.91,43.93,41.26,30.42
Slc35b3,9.22,4.83,4.6,4.67,6.51,9.14,16.46,15.48,22.3,16.44,14.52,17.45,15.39,12.98,15.36,12.52,11.67,13.24,10.59,11.48,13.74,19.78,24.65,25.11,28.99,31.79,20.59
Gm23011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lrrc58,19.36,8.87,7.21,9.32,9.32,14.91,14.96,15.78,17.43,12.73,15.7,15.5,14.83,14.29,15.53,20.38,19.82,17.6,21.27,20.24,20.62,20.25,17.89,17.75,26.41,25.38,19.4
Chd3os,4.07,6.65,4.1,3.38,2.11,3.95,0.84,0.23,0.89,0.48,1.2,0.92,0.23,0.49,0.27,1.45,0.39,0.76,0.22,1.15,0.8,0.92,1.41,1.01,0.98,0.59,1.43
Gm22311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir6481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rpl31-ps20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem159,10.32,7.63,7.6,10.3,17.4,11.18,2.04,2.25,0.96,1.82,1.53,0.41,1.87,1.02,0.88,6.06,4.55,6.78,8.71,8.65,7.53,6.49,7.78,5.33,5.09,7.09,10.14
Gm23056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hist1h1a,0.18,0.14,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.2,1.03,0.2,0.18,0.34,0.55,2.02,0.49,0.22,0.7,0.0,0.0,0.0
Gata4,0.0,0.0,0.0,0.03,0.0,0.0,3.99,4.3,5.64,2.9,4.65,4.9,3.81,6.14,4.8,1.91,2.53,2.64,2.97,3.08,4.07,0.0,0.0,0.0,0.0,0.06,0.0
Mxra8os,0.2,0.0,0.0,0.0,0.0,0.0,1.18,0.42,0.7,0.0,0.0,0.47,0.2,0.18,0.92,0.39,0.46,0.83,0.95,1.45,0.21,1.65,0.74,0.56,0.0,0.82,0.29
Fbxo39,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.07,0.0,0.06,0.0,0.11,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.12,0.25,0.0,0.16,0.09,0.0,0.0
Krtap5-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arsi,0.69,0.32,0.17,0.0,0.0,0.3,0.06,0.16,0.36,0.24,0.07,0.0,0.03,0.14,0.04,0.27,0.4,0.46,0.47,0.23,0.16,2.45,2.3,1.36,0.99,0.83,3.08
Gadl1,0.06,0.08,0.09,0.08,0.33,0.08,0.11,0.06,0.0,0.13,0.32,0.07,0.0,0.0,0.27,0.11,0.0,0.18,0.24,0.07,0.09,0.27,0.15,0.16,0.17,0.24,0.0
Zbtb16,0.59,0.22,0.0,0.06,0.05,0.18,0.03,0.05,0.12,0.08,0.0,0.05,0.1,0.0,0.04,0.02,0.34,0.04,0.31,0.02,0.13,0.78,0.1,0.02,0.24,0.07,0.48
Hist1h2bg,3.03,0.5,0.0,1.58,0.48,1.29,0.51,0.57,3.68,0.57,1.86,1.2,1.77,1.97,6.1,4.43,4.32,4.88,3.85,3.49,2.92,0.95,3.82,4.64,4.65,1.8,4.83
Tsix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
Gm44468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pea15a,44.86,34.63,40.24,19.28,22.59,28.48,82.33,79.92,86.47,72.67,79.23,71.56,67.39,73.65,87.13,79.71,75.66,88.84,108.93,101.46,101.86,71.86,74.08,75.04,93.77,86.51,101.29
Mrto4,67.54,61.07,67.86,34.15,44.18,53.4,33.55,37.99,40.31,45.06,52.34,40.05,35.04,42.98,46.91,63.6,53.4,61.74,58.15,74.55,66.92,76.18,61.69,75.08,66.7,76.11,74.7
Ddx24,74.07,70.59,66.61,58.66,61.29,63.48,40.04,51.52,58.53,39.68,46.89,40.56,37.0,41.29,55.38,55.78,51.67,55.99,53.03,57.11,55.58,89.03,80.08,72.36,49.41,62.11,66.1
Gm25769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adsl,120.75,97.0,99.17,29.87,31.96,69.77,65.88,57.7,69.11,53.72,61.16,43.34,51.74,69.16,87.59,104.37,109.77,103.36,103.28,140.59,97.35,59.16,59.42,58.34,59.37,65.65,46.87
n-R5s95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ceacam10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.19,0.0,0.42,0.24,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.29,0.0
Itga6,24.64,8.51,8.25,18.89,19.74,21.26,95.62,120.7,92.43,77.92,76.57,73.23,66.49,57.23,104.08,43.14,42.65,38.3,38.07,43.42,34.0,9.54,8.12,13.57,24.53,24.82,25.23
Olfr1339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tnip2,7.52,4.74,4.3,4.6,9.26,5.16,12.79,15.64,18.0,13.49,11.63,13.31,11.25,7.54,12.25,13.7,13.62,11.72,12.45,12.53,13.86,21.22,18.96,18.21,18.99,21.64,18.57
Lipo1,1.15,0.97,0.61,0.2,0.13,0.87,1.63,1.41,1.9,1.26,1.09,0.81,1.49,1.06,1.98,7.49,5.95,8.17,9.53,9.32,9.25,0.0,0.0,0.0,0.0,0.0,0.0
